STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,"Korea, Rep.",GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1240645.9298905414,1287721.069812537,1300500.1691621062,1378737.7602763316,1469760.298283082,1537662.4726690853,1679539.3573306256,1790930.6178294946,1981234.2456468584,2219500.0511344913,2392330.0726746246,2595473.900199935,2734122.9651119583,3088450.8641709303,3328946.5727029764,3533053.8133782684,3938268.251665487,4357255.663995692,4766613.058957075,5105040.635434806,4949486.245787569,5233641.558166815,5589781.121828945,6249728.9240602255,6829686.1977476785,7299656.146448402,8058771.950299796,9008540.979474884,1.0003134096877974E7,1.0614353616211515E7,1.1563948946848493E7,1.2695245699203782E7,1.336201901245137E7,1.4152161208371298E7,1.5323521545179669E7,1.6647054971359074E7,1.780675629555757E7,1.8748774306593742E7,1.7694592309123028E7,1.961033387257526E7,2.123652873437097E7,2.2070170582478877E7,2.3642246648192152E7,2.4243197188359804E7,2.5399012476862952E7,2.6449829023034994E7,2.7691306704208314E7,2.916131699114187E7,2.9810225350847058E7,2.9900339367972657E7,3.1828904531676404E7,3.2749956054310266E7,3.3408221334831398E7,3.43510891662841E7,3.523335201239554E7,3.607156545708065E7,3.706818701301967E7,3.823323474081796E7,3.9276923949566945E7,4.004616107827049E7,3.971095395250416E7,4.1596331387073E7,4.281108802622142E7,4.345511295801901E7,4.4292854649464704E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Jordan,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,2106.079898803837,2212.137485252615,2458.224814803261,2872.70077469425,3079.2047850984654,3466.4674027323817,3554.994970182457,3324.863960096275,3314.2335329048083,3080.4883558069823,3103.657837916043,3032.226089156375,2936.461510178861,2498.8570936405754,2304.626559537128,2166.306263184364,2349.6116111348397,2330.6344037055947,2332.0521786484255,2377.2775002861895,2347.6407405085297,2361.0206914591627,2376.566645056701,2404.8907180669407,2455.5701051338006,2532.351451037245,2622.9277041972086,2672.24497146205,2832.0154449265315,2987.7924474760875,3029.7172047482554,3085.4798881009815,3231.2873522897294,3321.4442028448757,3326.009508235048,3333.2801589856404,3366.2404095779602,3279.192045255336,3081.7134436872916,2909.451771758004,2830.568906777055,2836.0059764167804,2827.4190699450005,2820.4339512088345,2739.6979060172507,2788.2379710177406,2813.7683794346312,2848.620678712775,2890.796127301981
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SXM,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Sint Maarten (Dutch part),GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68642.66519363411,70204.0746878144,72419.83541016138,71841.88676012905,71093.80543314554,70606.48996509599,69174.05460222572,68422.84765614787,62055.10821622731,56757.87671232877,61931.81874458338,52868.90606710886,54540.24680666811,61283.99514464036,62705.07449795785,63690.80984093656
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CMR,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Cameroon,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,556857.8649160108,554822.5824269895,561059.047375539,569469.6064030812,576811.8458507739,575455.8825323603,588336.6618270962,511858.69133949373,531143.2240159468,543202.2320975284,545556.8520571125,549659.7198421353,549228.6959120136,562947.6255813488,606311.1004766332,655932.038279763,603501.7606563445,668942.2907147707,794186.0622439986,818842.4643136758,777044.192906691,878397.3520075197,922212.3274747422,965570.4533402087,1009301.5724092192,1058655.4123090887,1096793.0153865544,1041125.287189961,931449.8652125116,888093.2727333043,809653.4334508107,756430.8243208728,712275.113800169,637367.9581395194,631351.5551122271,632031.6680088304,641180.6215051081,652671.476835133,665651.5101174561,677467.5774278252,685152.9587904374,696251.916556332,708178.4321009762,726703.0965932647,756845.4371626793,752679.6756045854,760170.1819222767,771120.9275111613,770699.2450114288,768245.8451601954,768246.8932125813,772058.7373538872,785367.5755467603,801759.3528400772,822354.4184461819,842101.0697692358,854371.4695230412,859899.2954460974,869488.4578698959,875022.015365347,853717.3266208221,859107.2879649163,868085.2166436728,873748.7570352431,881219.1179815342
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ROU,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Romania,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10672.703256014018,9375.068891105686,8630.759715900705,8774.644717281517,9132.926438738294,9721.877759346014,10130.927957747388,9667.46531365775,9490.857739589354,9469.963563610603,9715.612072929203,10366.234908144192,11159.860317960529,11503.803177906924,12776.02179551988,13455.259775179606,14621.921735454209,15912.985990219213,17686.362391435337,16850.45386306126,16288.768768270416,17104.97188538465,17508.355130500073,17622.478487835055,18416.675209713165,19087.607470794752,19746.4535426304,21488.617298276073,22781.271615392237,23808.57323032093,23078.69350254993,24550.65639113445,25677.541467565272,26239.9702597893,26493.19717964766
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCD,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Chad,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,452697.90963658725,449864.1234005978,464477.06292467436,447838.05955149257,427805.22983211075,421885.5543294184,406233.5056575817,401461.96069360746,391839.99662399665,410443.73655622,409472.979058162,391912.84880704415,387668.1746184655,346921.63712719484,355881.26140813355,379673.04967681924,383258.96907325694,384553.4557824852,375832.4626369224,289088.6431091845,270999.8611907598,273492.67951249506,274889.09311021055,302619.4489223881,304778.95244370186,367475.00253161875,342085.00697756023,322416.67812464136,359938.26830118266,364936.4319810017,340146.12036527507,355921.04229318775,368430.5395344926,303313.42332418234,326461.0597200555,316249.93924635893,309248.2168753991,315645.13544679485,326170.99849029956,312760.52270144556,299469.7575453229,323290.9508435479,338735.55785028,373381.39040866547,477208.7290943924,537798.9855475823,515978.65651008405,519445.2741979279,517037.81143075076,491864.5532058465,540102.3550264636,544806.016697906,573666.257642051,569261.4664414171,560628.4593740664,561006.3649707,521258.71673895436,496148.6636259319,507300.5461382768,517667.92533871136,499481.2341908113,483986.86635383253,486850.9025679273,483594.52970392356,479573.09938956477
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNP,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Northern Mariana Islands,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21818.56299979035,22347.564237782975,22162.094529075042,19838.342367771114,18984.212781384926,18238.57756061146,16727.909011373577,14243.108901943064,14771.403745539923,13803.909864199373,14013.600330615773,14519.125061602032,15293.801985511134,16015.063866133478,20995.410946763044,26281.550871714808,21537.5837968906,19447.73421429907,13970.712001346574,14836.416271099853,17643.994965059246,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Equatorial Guinea,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,231612.84947201397,233174.81187593157,224282.9317662686,220965.22087466987,210062.44184555177,224469.64396558655,208848.04239143326,208928.47232806814,206119.98719211374,195940.01585129858,185405.33402632235,176820.47714727448,229602.9567124146,245675.04768660982,276146.14442194503,312435.8527755994,500963.0589797335,1204768.9553942094,1434054.5459363903,1732568.8880928757,1943104.3174899293,2977529.2710672733,3342532.597495855,3584794.8620176394,4660817.558619295,5168902.762815256,5325575.078533397,5868618.514271595,6604113.302536583,6391430.455773802,5559574.79911024,5670713.903215806,5896862.193009108,5431684.657536892,5245346.046657161,4590112.40622784,4034841.4639175804,3674105.0284306924,3329825.9908612976,3045994.5263286466,2821847.508488361,2777642.691606597,2796024.7492577117,2590521.286471969,2551913.408816623
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Eswatini,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,13609.12988666261,15070.758148250885,15458.278140777371,16386.278878636247,16837.111443485483,18624.12113789845,17684.00700197506,17299.971279053312,16961.46975535642,16920.259376527767,18406.580212260913,20411.739827852263,19976.024814012657,19562.58930693004,20102.163488938913,20113.695436116745,21703.53766161757,23926.720015149822,24351.347656883365,26248.20521717247,30504.249648895497,29818.95438294837,29631.618823190936,29674.37617618391,30390.082875679767,31882.17465283518,32457.967698609475,32906.76707429088,33332.60851789599,33945.711850431515,34190.556781452906,34355.0581125412,35476.96341750036,36834.75878878785,37937.40032930815,39992.226757193086,42470.13332275948,44049.23182712099,44383.23171758989,44731.61661778957,46170.91746502946,46760.25989570893,48411.82875492831,50120.846910149645,50868.01598874944,51440.05064695624,52648.71566680325,54093.611697512075,53631.932820556256,56551.957073382415,54291.12254334388,55940.771163101395,55588.96298927654,57010.65009028806,58124.33582604749
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Togo,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,269529.23251310433,297072.1739907454,302902.7824639821,312260.57821890555,349277.78375438054,392325.96293609083,414753.7490957841,420603.0849550827,423824.26407563407,451373.94334109075,446284.1537188838,432190.2464028963,452074.9115423352,457201.43172534223,467273.4466907666,466990.05359854765,446454.89666941646,466195.59927702567,505298.3477700614,467086.4402677039,520325.0763475155,487689.5943313786,454821.74260443356,415800.7350332728,424423.0560189412,433908.3087093599,427516.0309479948,416826.0272901659,431278.9613663216,435652.7469629148,422054.8439286569,407206.5826278805,380093.77435417514,324722.2765174085,372004.22201120545,384101.16971129255,402788.49383773207,446349.57693390304,423893.6998872434,422306.7084590849,407604.61802123213,400265.64431000064,405149.739067337,421560.16638188297,406857.33667011437,378042.1442345975,377341.07929434796,362200.1297923968,366139.5563254183,375320.61481730774,386628.47433157224,398265.214327416,412380.49126175087,425334.66054633335,438050.5724360819,450503.6084818408,457836.0505702959,464433.4093735494,474820.97230365075,486169.672747519,484843.10912001773,497731.0610416609,516758.4588246658,536099.9929387768,558459.8217006914
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Fiji,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4726.491468942841,4746.004466566101,4767.1925503342345,4913.51884893627,4995.216298297297,4713.763657423097,4578.964824150944,5061.474771104489,5342.960064742491,5368.061713956282,5931.603078646167,6223.847009542486,6575.756780770137,7224.9076007847325,7304.8503986812775,7236.253382104841,7312.006912304426,7584.755412626442,7545.765492404985,8268.681630084182,7944.561646052135,8248.35281084615,7571.62207712382,7098.677392974712,7510.676831724117,6995.45311421244,7379.105245684386,6787.832588743678,6779.031924336289,7210.838861654424,7560.059274812522,7296.120443486153,7685.097394064502,7798.911348277767,8151.256959842446,8313.458992818907,8657.842502007456,8380.312831065421,8384.785114295319,9017.6920401813,8768.664605479915,8852.586376636755,9045.867790529071,9049.454497769813,9441.017548793116,9420.769438686688,9509.224129151393,9349.92087663056,9388.274400125792,9218.963127567544,9458.200967126113,9686.714436970435,9802.712863645365,10250.728290888186,10810.5831170168,11284.976655872446,11553.572219436966,12177.469154519737,12663.480793194029,12621.174577740276,10451.67946681997,9978.390136040693,11714.424932185655,12755.033030530923,13139.438233216764
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ASM,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,American Samoa,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12705.478251726192,12848.642291692264,12936.041395332464,12928.978928590353,12452.549047433215,12742.145313920126,12466.862506269255,12011.957931133842,12113.42072861592,12186.902267966118,11745.489915395769,11554.271747583602,11876.706692103393,12387.004047051703,12326.538424729639,11611.677586942194,12080.616013200282,12189.049771953236,12841.381805028033,12879.634332148298,13342.43514955939,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRO,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Faroe Islands,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284099.94438379304,269807.9563853989,269523.39848326036,279791.1130338051,301167.91948810336,319102.10172864073,335171.8014371851,335123.4176568028,335888.72715510277,342724.19290554005,346560.5145501608,356721.1152301514,345720.53647864546,358253.9027319123,367834.6193797299,375952.8797735877,377273.6416671239
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GUM,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Guam,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28025.752395034346,28129.731452705393,29833.343507722362,30815.562923980167,29604.644531937225,29739.75445793776,30266.81875516769,30311.783502735103,30932.84971355136,30952.96710158938,31653.750653816787,32259.61944012629,32933.29949361275,33322.215821230406,33519.45102385026,33971.496727628604,33858.088628526115,34899.3869277168,31160.96646480593,31496.97672998229,32812.68918755297,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,El Salvador,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,2602.959852987967,2711.811820316315,2779.6647739088926,2790.8280741088256,2810.8103129189694,2821.6676713559436,2861.335680979198,2965.887077151837,3038.0238533209686,3127.3870080212505,3147.903100366004,3236.2705636877095,3382.6243648366894,3487.3858381917266,3277.2581917012544,2721.7974170455263,2549.118835408663,2361.5044488052617,2354.607150876488,2340.9739427007444,2308.8209996678042,2267.8798077780084,2279.2605746438694,2275.8622149711123,2253.075545307879,2317.8953895068007,2311.7055502588955,2433.9333454955404,2541.715422926358,2635.747285369301,2737.5288760356193,2739.2276625130958,2806.1906265944267,2862.885048771583,2908.4022387933514,2926.6244077850833,2940.1514059845244,2977.133549737741,3017.7046340320467,3041.4655524007894,3122.5304208853836,3259.7234502198235,3315.8042564973616,3376.3001723086454,3294.729046064178,3354.6277517616695,3468.7116541247824,3554.9569797063286,3617.8471206037493,3666.012489138733,3741.4174513671155,3825.8198135724424,3903.7934456934563,3993.9374806967485,4089.637543436385,3759.3737153496263,4192.72271636064,4299.7367171954165,4431.234270061101,4526.042659161689
